fips,County,State,County-State,Latitude,Longitude,Region,Dem08,Dem12,Dem16,Rep08,Rep12,Rep16,Total08,Total12,Total16,percentDem08,percentDem12,percentDem16,RorD08,RorD12,RorD16,mfgEmp12,mfgEmp16,DrugFR08,DrugFR12,DrugFR16,Obese08,Obese12,Obese16,Pov08,Pov12,Pov16,medInc08,medInc12,medInc16,incomePercent08,incomePercent12,incomePercent16,pop08,pop12,pop16,popCHG08,popCHG12,popCHG16,intMig08,intMig12,intMig16,domMig08,domMig12,domMig16,netMig08,netMig12,netMig16,civLab08,emp08,unemp08,unempR08,civLab12,emp12,unemp12,unempR12,civLab16,emp16,unemp16,unempR16,college,pctBlack,pctAsian,pctHispanic,pctWhite,pctForeign,empQuoMfg12,empQuoMfg16,empQuoTtl2012,empQuoTtl2016,EmpTtl2012,EmpTtl2016,WageMfg2012,WageMfg2016,WageTtl2012,WageTtl2016,C Pop Density,C Land Area,Ydiscuss,YdiscussOppose,YCO2limits,YCO2limitsOppose,YtrustclimsciSST,YtrustclimsciSSTOppose,Yregulate,YregulateOppose,YsupportRPS,YsupportRPSOppose,Yfundrenewables,YfundrenewablesOppose,Yhappening,YhappeningOppose,Yhuman,YhumanOppose,Yconsensus,YconsensusOppose,Yworried,YworriedOppose,Ypersonal,YpersonalOppose,YharmUS,YharmUSOppose,Ydevharm,YdevharmOppose,Yfuturegen,YfuturegenOppose,Yharmplants,YharmplantsOppose,Ytiming,YtimingOppose
2198,Prince of Wales-Hyder Census Area,AK,"Prince of Wales-Hyder Census Area, AK",,,Pacific-N,3316.000,3647.000,4224.000,5262.000,4837.000,3479.000,8866.000,8675.000,8435.000,0.374,0.420,0.501,0,0,1,138.33,125.00,#N/A,#N/A,#N/A,#VALUE!,0.35,0.35,0.15,0.17,0.17,44491.00,42649.00,43245.00,0.86,0.84,0.81,6212.00,6375.00,6347.00,40.00,-3.00,-13.00,0.00,0.00,1.00,24.00,-53.00,-59.00,24.00,-53.00,-58.00,0.00,0.00,0.00,#DIV/0!,2591.00,2247.00,344.00,0.13,2780.00,2456.00,324.00,0.12,0.49,0.00,0.01,0.03,0.43,0.01,0.81,0.66,0.65,0.59,1049.00,1025.33,691739.00,1320638.00,8320604.00,9519947.00,1.40,3923.00,0.38,0.26,0.67,0.32,0.64,0.31,0.70,0.29,0.61,0.37,0.81,0.17,0.70,0.13,0.51,0.32,0.48,0.29,0.57,0.42,0.41,0.52,0.60,0.33,0.65,0.26,0.70,0.21,0.70,0.22,0.52,0.47
2220,Sitka City and Borough,AK,"Sitka City and Borough, AK",57.079871,-135.33175,Pacific-N,27363.000,3468.000,1585.000,23329.000,4029.000,3188.000,51624.000,7735.000,5316.000,0.530,0.448,0.298,1,0,0,484.67,412.00,11.00,17.00,19.00,0.31,0.27,0.29,0.08,0.08,0.09,61436.00,61956.00,65765.00,1.18,1.23,1.23,8898.00,9048.00,8830.00,17.00,141.00,-14.00,3.00,56.00,44.00,16.00,29.00,-81.00,19.00,85.00,-37.00,4621.00,4353.00,268.00,0.06,4647.00,4384.00,263.00,0.06,4425.00,4233.00,192.00,0.04,0.70,0.01,0.06,0.06,0.67,0.08,1.27,1.21,0.94,0.93,3314.00,3216.67,4355770.00,4182466.00,30729482.00,29990708.00,3.10,2870.00,0.43,0.23,0.70,0.29,0.69,0.29,0.72,0.27,0.65,0.34,0.83,0.16,0.73,0.13,0.54,0.30,0.55,0.29,0.59,0.41,0.40,0.55,0.61,0.35,0.66,0.26,0.72,0.21,0.71,0.22,0.52,0.48
2230,Skagway Municipality,AK,"Skagway Municipality, AK",,,Pacific-N,7984.000,2474.000,4151.000,7226.000,2536.000,2187.000,15712.000,5138.000,6939.000,0.508,0.482,0.598,1,0,1,38.33,42.67,,,,,0.31,0.28,0.04,0.05,0.04,61029.00,61025.00,69170.00,1.17,1.21,1.29,965.00,990.00,1088.00,-3.00,32.00,30.00,0.00,1.00,1.00,-6.00,23.00,27.00,-6.00,24.00,28.00,0.00,0.00,0.00,#DIV/0!,754.00,648.00,106.00,0.14,801.00,716.00,85.00,0.11,0.68,0.00,0.01,0.04,0.84,0.08,0.45,0.42,1.03,1.04,777.00,960.33,199905.00,287791.00,5764844.00,7071547.00,2.10,452.00,0.41,0.23,0.68,0.31,0.67,0.31,0.71,0.28,0.63,0.36,0.82,0.16,0.71,0.13,0.52,0.31,0.52,0.30,0.57,0.43,0.39,0.56,0.59,0.36,0.65,0.27,0.71,0.22,0.70,0.23,0.51,0.49
2240,Southeast Fairbanks Census Area,AK,"Southeast Fairbanks Census Area, AK",63.607284,-143.91008,Pacific-N,5930.000,5176.000,2701.000,3095.000,6867.000,3764.000,9528.000,12307.000,7283.000,0.622,0.421,0.371,1,0,0,0.00,38.67,5.00,9.00,11.00,0.31,0.33,0.33,0.13,0.14,0.14,59124.00,55617.00,59641.00,1.14,1.10,1.11,7071.00,7179.00,6876.00,42.00,35.00,50.00,2.00,35.00,25.00,17.00,-90.00,-48.00,19.00,-55.00,-23.00,3555.00,3241.00,314.00,0.09,3038.00,2647.00,391.00,0.13,3019.00,2711.00,308.00,0.10,0.61,0.01,0.01,0.05,0.81,0.09,0.00,0.18,0.79,0.81,1595.00,1715.33,0.00,324736.00,25189198.00,26638398.00,0.30,24769.00,0.38,0.25,0.64,0.35,0.63,0.33,0.68,0.31,0.60,0.39,0.81,0.18,0.68,0.14,0.49,0.34,0.47,0.31,0.55,0.45,0.38,0.56,0.57,0.36,0.62,0.28,0.69,0.23,0.68,0.24,0.49,0.50
2261,Valdez-Cordova Census Area,AK,"Valdez-Cordova Census Area, AK",61.458662,-145.32592,Pacific-N,2830.000,4254.000,3749.000,3804.000,4959.000,4105.000,6932.000,9503.000,8793.000,0.408,0.448,0.426,0,0,0,546.00,635.00,11.00,15.00,17.00,0.33,0.30,0.30,0.09,0.09,0.10,58946.00,63887.00,73998.00,1.13,1.27,1.38,9657.00,9729.00,9355.00,21.00,-8.00,47.00,2.00,44.00,31.00,21.00,-108.00,-76.00,23.00,-64.00,-45.00,5259.00,4816.00,443.00,0.08,4894.00,4419.00,475.00,0.10,4851.00,4453.00,398.00,0.08,0.65,0.01,0.04,0.04,0.75,0.05,1.76,2.06,0.89,0.91,3607.67,3852.00,3696139.00,5841279.00,40715171.00,48366086.00,0.30,34240.00,0.38,0.25,0.64,0.35,0.64,0.32,0.69,0.30,0.60,0.38,0.81,0.18,0.68,0.14,0.49,0.34,0.47,0.31,0.56,0.44,0.39,0.55,0.58,0.36,0.62,0.28,0.69,0.22,0.69,0.24,0.50,0.50
2270,Wade Hampton Census Area,AK,"Wade Hampton Census Area, AK",62.084927,-163.73681,Pacific-N,8886.000,3095.000,2669.000,11154.000,4106.000,1636.000,20604.000,7372.000,4701.000,0.431,0.420,0.568,0,0,1,0.00,0.00,3.00,5.00,7.00,0.33,0.34,0.33,0.29,0.34,0.36,33033.00,33206.00,30877.00,0.63,0.66,0.58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.29,0.00,0.00,0.01,0.05,0.01,0.00,0.00,0.44,0.00,697.00,0.00,0.00,0.00,5171087.00,0.00,0.40,17081.00,0.37,0.27,0.67,0.32,0.64,0.30,0.68,0.30,0.61,0.37,0.80,0.18,0.70,0.12,0.51,0.30,0.46,0.26,0.60,0.40,0.46,0.45,0.64,0.28,0.67,0.21,0.70,0.19,0.70,0.20,0.54,0.45
2275,Wrangell City and Borough,AK,"Wrangell City and Borough, AK",,,Pacific-N,4247.000,2046.000,3909.000,2369.000,4252.000,2684.000,6930.000,6411.000,7216.000,0.613,0.319,0.542,1,0,1,0.00,94.00,#N/A,#N/A,#N/A,#VALUE!,0.29,0.31,0.10,0.12,0.12,54274.00,43120.00,52201.00,1.04,0.85,0.97,2370.00,2402.00,2411.00,5.00,21.00,11.00,0.00,6.00,7.00,1.00,13.00,8.00,1.00,19.00,15.00,0.00,0.00,0.00,#DIV/0!,1026.00,942.00,84.00,0.08,1047.00,971.00,76.00,0.07,0.54,0.00,0.02,0.02,0.73,0.03,0.00,1.14,0.75,0.76,525.00,553.33,0.00,795022.00,3641542.00,4339254.00,0.90,2541.00,0.38,0.26,0.66,0.33,0.64,0.32,0.70,0.29,0.60,0.38,0.81,0.17,0.69,0.13,0.50,0.33,0.48,0.30,0.56,0.44,0.40,0.54,0.59,0.35,0.63,0.27,0.69,0.22,0.69,0.23,0.51,0.48
2282,Yakutat City and Borough,AK,"Yakutat City and Borough, AK",59.793489,-140.27124,Pacific-N,3644.000,3393.000,3187.000,4027.000,3426.000,3683.000,8143.000,7123.000,7651.000,0.448,0.476,0.417,0,0,0,0.00,0.00,1.00,1.00,1.00,0.29,0.32,0.31,0.13,0.13,0.15,54401.00,47575.00,52595.00,1.05,0.94,0.98,661.00,657.00,601.00,-1.00,3.00,-19.00,1.00,2.00,3.00,-5.00,-4.00,-35.00,-4.00,-2.00,-32.00,320.00,296.00,24.00,0.08,288.00,260.00,28.00,0.10,247.00,227.00,20.00,0.08,0.53,0.01,0.06,0.03,0.41,0.06,0.00,0.00,0.71,0.66,175.00,165.00,0.00,0.00,1294083.00,1244963.00,0.10,7649.00,0.38,0.26,0.66,0.32,0.64,0.32,0.69,0.30,0.60,0.38,0.81,0.18,0.70,0.13,0.51,0.32,0.48,0.29,0.58,0.42,0.42,0.52,0.60,0.33,0.65,0.26,0.70,0.21,0.70,0.22,0.52,0.48
2290,Yukon-Koyukuk Census Area,AK,"Yukon-Koyukuk Census Area, AK",65.129566,-151.8547,Pacific-N,3341.000,2264.000,2693.000,1386.000,4201.000,4460.000,4972.000,6673.000,8058.000,0.672,0.339,0.334,1,0,0,0.00,0.00,11.00,17.00,21.00,0.32,0.27,0.28,0.25,0.22,0.26,33900.00,33578.00,36708.00,0.65,0.66,0.68,5587.00,5728.00,5526.00,-1.00,0.00,-15.00,0.00,2.00,2.00,-8.00,-31.00,-41.00,-8.00,-29.00,-39.00,2786.00,2393.00,393.00,0.14,2773.00,2291.00,482.00,0.17,2405.00,1991.00,414.00,0.17,0.44,0.00,0.00,0.02,0.23,0.01,0.00,0.00,0.45,0.42,956.33,761.00,0.00,0.00,12048227.00,9037526.00,0.00,145505.00,0.38,0.26,0.67,0.32,0.65,0.30,0.69,0.29,0.61,0.36,0.81,0.18,0.70,0.12,0.52,0.30,0.48,0.28,0.59,0.41,0.44,0.49,0.63,0.30,0.66,0.23,0.70,0.20,0.70,0.21,0.53,0.47
4001,Apache County,AZ,"Apache County, AZ",35.645278,-109.44962,Pacific-S,17147.000,15390.000,17083.000,8250.000,8551.000,8240.000,25917.000,24262.000,27112.000,0.662,0.634,0.630,1,1,1,94.00,80.33,9.00,11.00,13.00,0.32,0.33,0.35,0.33,0.37,0.33,31728.00,30837.00,32366.00,0.61,0.61,0.60,71761.00,72968.00,73112.00,245.00,577.00,1518.00,3.00,42.00,76.00,57.00,84.00,1118.00,60.00,126.00,1194.00,21264.00,18792.00,2472.00,0.12,22804.00,18480.00,4324.00,0.19,20064.00,17791.00,2273.00,0.11,0.43,0.01,0.00,0.06,0.23,0.02,0.06,0.05,0.48,0.50,7422.00,7356.33,745660.00,649073.00,59825044.00,65174928.00,6.40,11198.00,0.34,0.30,0.59,0.38,0.69,0.27,0.70,0.29,0.63,0.34,0.80,0.18,0.69,0.11,0.53,0.29,0.41,0.25,0.64,0.36,0.46,0.40,0.65,0.23,0.68,0.18,0.72,0.15,0.70,0.19,0.52,0.47
4003,Cochise County,AZ,"Cochise County, AZ",31.750272,-109.90431,Pacific-S,18546.000,18943.000,17450.000,29497.000,29026.000,28092.000,49201.000,48820.000,49384.000,0.377,0.388,0.353,0,0,0,542.67,635.33,13.00,17.00,19.00,0.23,0.25,0.26,0.16,0.20,0.19,44000.00,41237.00,45025.00,0.85,0.82,0.84,131807.00,131843.00,125770.00,451.00,-1117.00,-625.00,116.00,470.00,281.00,203.00,-2080.00,-1163.00,319.00,-1610.00,-882.00,60278.00,56745.00,3533.00,0.06,53893.00,49022.00,4871.00,0.09,50187.00,47116.00,3071.00,0.06,0.63,0.05,0.02,0.35,0.91,0.12,0.15,0.22,0.78,0.79,23427.67,22433.67,5221119.00,5914242.00,210945430.00,205567139.00,21.30,6166.00,0.35,0.29,0.64,0.34,0.69,0.29,0.72,0.28,0.64,0.35,0.81,0.18,0.66,0.15,0.50,0.35,0.45,0.31,0.55,0.44,0.39,0.51,0.56,0.35,0.60,0.28,0.65,0.23,0.65,0.24,0.48,0.52
4005,Coconino County,AZ,"Coconino County, AZ",35.77144,-111.51106,Pacific-S,29257.000,31433.000,32404.000,21220.000,22186.000,21108.000,51962.000,54344.000,58438.000,0.563,0.578,0.555,1,1,1,4073.67,4380.00,11.00,13.00,15.00,0.21,0.22,0.23,0.16,0.22,0.21,47933.00,45051.00,48653.00,0.92,0.89,0.91,134624.00,135999.00,140908.00,187.00,1813.00,1832.00,33.00,133.00,171.00,-107.00,661.00,863.00,-74.00,794.00,1034.00,73208.00,69108.00,4100.00,0.06,71025.00,64915.00,6110.00,0.09,74287.00,69890.00,4397.00,0.06,0.66,0.02,0.02,0.14,0.65,0.05,0.80,0.83,0.88,0.89,42389.67,46028.00,61627217.00,81898021.00,354643185.00,430178334.00,7.20,18619.00,0.40,0.25,0.67,0.32,0.73,0.26,0.74,0.26,0.68,0.31,0.83,0.15,0.72,0.11,0.57,0.27,0.52,0.26,0.64,0.37,0.44,0.47,0.64,0.29,0.68,0.21,0.73,0.18,0.71,0.20,0.51,0.48
4007,Gila County,AZ,"Gila County, AZ",33.714683,-110.97731,Pacific-S,7697.000,7884.000,7003.000,13455.000,14095.000,14182.000,21595.000,22333.000,22308.000,0.356,0.353,0.314,0,0,0,1126.67,1167.67,21.00,21.00,21.00,0.26,0.27,0.28,0.16,0.26,0.24,38405.00,35898.00,37677.00,0.74,0.71,0.70,53539.00,53036.00,53556.00,-58.00,-450.00,418.00,6.00,24.00,30.00,-17.00,-360.00,583.00,-11.00,-336.00,613.00,22326.00,20882.00,1444.00,0.07,20921.00,18784.00,2137.00,0.10,20976.00,19472.00,1504.00,0.07,0.53,0.01,0.01,0.19,0.81,0.03,0.88,0.92,0.78,0.77,9208.67,9485.33,17363664.00,18770335.00,86487531.00,89539837.00,11.30,4758.00,0.33,0.30,0.62,0.36,0.65,0.32,0.69,0.30,0.60,0.38,0.80,0.19,0.66,0.15,0.48,0.36,0.42,0.32,0.53,0.47,0.38,0.52,0.55,0.36,0.58,0.30,0.65,0.24,0.64,0.26,0.47,0.52
4009,Graham County,AZ,"Graham County, AZ",32.865056,-109.81624,Pacific-S,3609.000,3487.000,3301.000,8076.000,8376.000,8025.000,11905.000,12007.000,12134.000,0.303,0.290,0.272,0,0,0,254.33,230.67,13.00,17.00,19.00,0.30,0.32,0.33,0.21,0.26,0.20,40902.00,40548.00,46046.00,0.79,0.80,0.86,37140.00,36958.00,37599.00,-80.00,-125.00,-74.00,1.00,9.00,19.00,-160.00,-401.00,-400.00,-159.00,-392.00,-381.00,16139.00,14997.00,1142.00,0.07,14471.00,13241.00,1230.00,0.09,14307.00,13352.00,955.00,0.07,0.51,0.02,0.01,0.31,0.80,0.05,0.30,0.30,0.86,0.82,6769.33,5955.33,1917148.00,1800943.00,53603762.00,52460071.00,8.10,4623.00,0.34,0.30,0.63,0.35,0.66,0.32,0.70,0.29,0.61,0.38,0.79,0.19,0.66,0.15,0.48,0.35,0.43,0.31,0.53,0.46,0.39,0.50,0.56,0.35,0.59,0.28,0.66,0.22,0.65,0.24,0.47,0.53
4011,Greenlee County,AZ,"Greenlee County, AZ",33.068497,-109.27376,Pacific-S,1310.000,1165.000,1092.000,1592.000,1712.000,1892.000,2986.000,2913.000,3270.000,0.439,0.400,0.334,0,0,0,0.00,0.00,11.00,17.00,19.00,0.33,0.33,0.35,0.11,0.14,0.10,53654.00,51145.00,59416.00,1.03,1.01,1.11,8338.00,8763.00,9613.00,-99.00,178.00,88.00,1.00,13.00,20.00,-95.00,120.00,-39.00,-94.00,133.00,-19.00,4408.00,4174.00,234.00,0.05,3553.00,3261.00,292.00,0.08,3898.00,3602.00,296.00,0.08,0.48,0.02,0.01,0.43,0.83,0.04,0.00,0.00,1.02,1.03,3389.33,3814.67,0.00,0.00,47911045.00,58101942.00,4.60,1843.00,0.33,0.31,0.67,0.31,0.68,0.29,0.72,0.26,0.63,0.35,0.80,0.18,0.69,0.13,0.52,0.34,0.45,0.29,0.58,0.42,0.42,0.47,0.58,0.31,0.62,0.25,0.68,0.19,0.67,0.21,0.50,0.49
4012,La Paz County,AZ,"La Paz County, AZ",33.863604,-114.04507,Pacific-S,1880.000,1929.000,1575.000,3714.000,3509.000,4003.000,5735.000,5552.000,5877.000,0.328,0.347,0.268,0,0,0,275.67,188.00,21.00,21.00,21.00,0.29,0.32,0.32,0.26,0.24,0.23,32973.00,30679.00,32533.00,0.63,0.61,0.61,20449.00,20365.00,20317.00,-40.00,-131.00,170.00,-1.00,30.00,46.00,-46.00,-133.00,141.00,-47.00,-103.00,187.00,7551.00,6968.00,583.00,0.08,8136.00,7440.00,696.00,0.09,8493.00,7985.00,508.00,0.06,0.41,0.01,0.01,0.25,0.79,0.14,0.52,0.37,0.67,0.68,3145.67,3380.33,2036095.00,1597323.00,21417812.00,25022316.00,4.60,4500.00,0.33,0.31,0.63,0.36,0.65,0.33,0.69,0.30,0.60,0.38,0.79,0.19,0.65,0.15,0.48,0.36,0.42,0.31,0.53,0.47,0.38,0.51,0.55,0.35,0.58,0.29,0.64,0.23,0.63,0.25,0.47,0.52
4013,Maricopa County,AZ,"Maricopa County, AZ",33.494514,-112.0879,Pacific-S,602288.000,602166.000,702907.000,749885.000,746448.000,747361.000,1380959.000,1364962.000,1548974.000,0.436,0.441,0.454,0,0,0,113170.00,115296.33,15.00,21.00,21.00,0.23,0.22,0.25,0.13,0.17,0.17,56511.00,50785.00,53929.00,1.09,1.01,1.01,3825616.00,3942959.00,4242997.00,8259.00,72153.00,81360.00,1561.00,7706.00,10188.00,177.00,35963.00,43189.00,1738.00,43669.00,53377.00,1970741.00,1864614.00,106127.00,0.05,1895398.00,1757365.00,138033.00,0.07,2076894.00,1983156.00,93738.00,0.05,0.63,0.06,0.04,0.28,0.79,0.14,0.77,0.73,1.06,1.06,1459574.67,1653912.00,1954012423.00,2173911815.00,16885967144.00,20583544248.00,414.90,9200.00,0.35,0.30,0.68,0.31,0.75,0.24,0.73,0.26,0.66,0.33,0.82,0.17,0.69,0.13,0.52,0.34,0.49,0.29,0.57,0.43,0.39,0.51,0.58,0.34,0.62,0.27,0.68,0.21,0.67,0.24,0.49,0.51
4015,Mohave County,AZ,"Mohave County, AZ",35.285985,-114.0827,Pacific-S,19533.000,22092.000,17455.000,49168.000,44333.000,58282.000,70328.000,67605.000,79345.000,0.278,0.327,0.220,0,0,0,2756.00,2957.33,17.00,21.00,21.00,0.27,0.28,0.30,0.17,0.22,0.21,38641.00,35998.00,37704.00,0.74,0.71,0.70,200378.00,203126.00,205249.00,193.00,491.00,1084.00,-4.00,-72.00,-67.00,285.00,1254.00,1999.00,281.00,1182.00,1932.00,92592.00,85485.00,7107.00,0.08,77574.00,69025.00,8549.00,0.11,80432.00,75138.00,5294.00,0.07,0.49,0.01,0.01,0.15,0.91,0.07,0.70,0.74,0.98,1.00,36414.33,39979.67,27578036.00,31741890.00,292644751.00,344378181.00,15.00,13311.00,0.31,0.32,0.59,0.39,0.63,0.35,0.68,0.31,0.59,0.40,0.79,0.20,0.61,0.18,0.46,0.37,0.39,0.35,0.49,0.51,0.35,0.54,0.51,0.39,0.55,0.32,0.61,0.25,0.60,0.27,0.44,0.55
4017,Navajo County,AZ,"Navajo County, AZ",35.406314,-110.25668,Pacific-S,16945.000,15579.000,16459.000,19884.000,19761.000,20577.000,37465.000,35800.000,39650.000,0.452,0.435,0.415,0,0,0,458.67,244.67,15.00,21.00,21.00,0.28,0.31,0.31,0.23,0.32,0.29,39416.00,32425.00,35457.00,0.76,0.64,0.66,107714.00,107037.00,110026.00,225.00,-398.00,1663.00,4.00,40.00,61.00,-23.00,-1155.00,990.00,-19.00,-1115.00,1051.00,39302.00,35328.00,3974.00,0.10,42953.00,36886.00,6067.00,0.14,41331.00,37967.00,3364.00,0.08,0.52,0.01,0.01,0.11,0.51,0.03,0.20,0.10,0.75,0.79,16689.33,18648.00,6847715.00,2155116.00,138458432.00,158526871.00,10.80,9950.00,0.35,0.29,0.62,0.36,0.67,0.30,0.70,0.29,0.62,0.36,0.81,0.18,0.68,0.13,0.51,0.32,0.44,0.29,0.58,0.42,0.42,0.47,0.60,0.31,0.63,0.24,0.69,0.20,0.67,0.22,0.50,0.50
4019,Pima County,AZ,"Pima County, AZ",32.17841,-111.08862,Pacific-S,201251.000,206254.000,224661.000,174779.000,182406.000,167428.000,383173.000,393428.000,416403.000,0.525,0.524,0.540,1,1,1,23363.00,22879.33,21.00,21.00,21.00,0.24,0.22,0.24,0.15,0.20,0.19,46653.00,44102.00,45871.00,0.90,0.87,0.85,981927.00,992490.00,1016206.00,1664.00,4674.00,8001.00,432.00,1926.00,2252.00,438.00,-213.00,2568.00,870.00,1713.00,4820.00,474464.00,446795.00,27669.00,0.06,462851.00,428751.00,34100.00,0.07,472015.00,448937.00,23078.00,0.05,0.65,0.04,0.03,0.35,0.84,0.12,0.76,0.76,0.95,0.96,276230.00,289463.00,454173758.00,446381153.00,2705887980.00,2949382696.00,106.70,9187.00,0.42,0.26,0.73,0.25,0.72,0.25,0.78,0.22,0.71,0.28,0.84,0.15,0.75,0.10,0.58,0.28,0.56,0.26,0.64,0.36,0.43,0.47,0.62,0.30,0.66,0.23,0.73,0.17,0.72,0.19,0.54,0.46
4021,Pinal County,AZ,"Pinal County, AZ",32.965668,-111.49811,Pacific-S,44306.000,44254.000,47892.000,62079.000,59421.000,72819.000,108682.000,104883.000,128246.000,0.408,0.422,0.373,0,0,0,3153.33,3495.00,13.00,15.00,19.00,0.29,0.30,0.32,0.14,0.17,0.18,50208.00,45170.00,49876.00,0.97,0.89,0.93,379400.00,382259.00,418540.00,3630.00,4252.00,12320.00,124.00,802.00,1103.00,2781.00,1593.00,8245.00,2905.00,2395.00,9348.00,122313.00,113278.00,9035.00,0.07,148671.00,135977.00,12694.00,0.09,161850.00,152976.00,8874.00,0.06,0.55,0.05,0.02,0.27,0.78,0.09,0.64,0.68,0.76,0.80,35744.00,41039.67,36877792.00,43649507.00,322914575.00,367656947.00,70.00,5366.00,0.35,0.30,0.68,0.31,0.69,0.30,0.76,0.23,0.65,0.34,0.81,0.17,0.69,0.15,0.50,0.34,0.49,0.29,0.56,0.44,0.39,0.50,0.57,0.34,0.61,0.27,0.65,0.21,0.65,0.23,0.47,0.52
4023,Santa Cruz County,AZ,"Santa Cruz County, AZ",31.4819,-110.90573,Pacific-S,9486.000,8683.000,11690.000,4235.000,4518.000,3897.000,13911.000,13303.000,16287.000,0.682,0.653,0.718,1,1,1,471.67,538.00,9.00,11.00,13.00,0.21,0.21,0.23,0.19,0.26,0.24,38490.00,35500.00,37465.00,0.74,0.70,0.70,47409.00,47321.00,45985.00,-11.00,-279.00,-152.00,7.00,-30.00,32.00,-155.00,-646.00,-505.00,-148.00,-676.00,-473.00,17888.00,15916.00,1972.00,0.11,20120.00,17013.00,3107.00,0.15,19288.00,17377.00,1911.00,0.10,0.47,0.01,0.01,0.84,0.98,0.34,0.41,0.46,0.81,0.85,9109.00,9877.00,3886842.00,4442407.00,72127524.00,81610281.00,38.30,1237.00,0.36,0.29,0.76,0.22,0.73,0.23,0.77,0.20,0.70,0.28,0.83,0.15,0.77,0.07,0.61,0.28,0.52,0.22,0.69,0.31,0.50,0.37,0.66,0.23,0.70,0.17,0.75,0.12,0.75,0.14,0.59,0.40
4025,Yavapai County,AZ,"Yavapai County, AZ",34.650332,-112.4147,Pacific-S,33918.000,36889.000,35590.000,64468.000,61192.000,71330.000,100667.000,99648.000,113154.000,0.337,0.370,0.315,0,0,0,2975.67,3566.33,19.00,21.00,21.00,0.20,0.25,0.25,0.13,0.18,0.16,42311.00,41437.00,44145.00,0.81,0.82,0.82,211139.00,212350.00,225562.00,124.00,1212.00,3978.00,35.00,45.00,80.00,323.00,2064.00,4337.00,358.00,2109.00,4417.00,98076.00,92011.00,6065.00,0.06,92711.00,84769.00,7942.00,0.09,99838.00,94987.00,4851.00,0.05,0.64,0.01,0.01,0.14,0.90,0.07,0.61,0.68,0.97,0.97,44076.00,50883.33,30240267.00,40092544.00,357868740.00,445253673.00,26.00,8124.00,0.36,0.29,0.64,0.34,0.68,0.31,0.71,0.28,0.62,0.36,0.81,0.17,0.65,0.17,0.50,0.35,0.46,0.33,0.53,0.47,0.36,0.55,0.54,0.38,0.58,0.31,0.64,0.25,0.64,0.27,0.46,0.53
4027,Yuma County,AZ,"Yuma County, AZ",32.684752,-114.38895,Pacific-S,18059.000,18559.000,24605.000,23352.000,24577.000,25165.000,42073.000,43615.000,52413.000,0.429,0.426,0.469,0,0,0,1789.33,2373.67,11.00,13.00,15.00,0.27,0.30,0.31,0.22,0.22,0.23,39063.00,37894.00,39700.00,0.75,0.75,0.74,197071.00,202160.00,205631.00,1321.00,-379.00,1925.00,55.00,548.00,569.00,759.00,-2787.00,-382.00,814.00,-2239.00,187.00,84314.00,68812.00,15502.00,0.18,93798.00,71421.00,22377.00,0.24,94005.00,76519.00,17486.00,0.19,0.46,0.03,0.01,0.59,0.88,0.24,0.33,0.46,0.89,0.91,42643.33,46047.67,15843339.00,22925486.00,324738237.00,382948801.00,35.50,5514.00,0.33,0.31,0.67,0.31,0.67,0.30,0.71,0.27,0.63,0.35,0.79,0.19,0.68,0.12,0.53,0.32,0.45,0.27,0.59,0.40,0.44,0.44,0.59,0.30,0.62,0.24,0.67,0.19,0.66,0.21,0.52,0.48
5001,Arkansas County,AR,"Arkansas County, AR",34.359997,-91.42941,Central-S,2455.000,2619.000,1939.000,3897.000,4185.000,3826.000,6494.000,6978.000,6212.000,0.378,0.375,0.312,0,0,0,3655.00,3762.33,7.00,9.00,11.00,0.35,0.34,0.34,0.20,0.19,0.20,37295.00,37922.00,36409.00,0.72,0.75,0.68,19015.00,18978.00,18214.00,-3.00,98.00,-159.00,4.00,20.00,9.00,-43.00,51.00,-166.00,-39.00,71.00,-157.00,12161.00,10969.00,1192.00,0.10,9913.00,9044.00,869.00,0.09,9309.00,8987.00,322.00,0.04,0.39,0.25,0.01,0.03,0.74,0.02,4.03,4.39,1.05,1.04,8775.00,8763.67,34465569.00,41253218.00,75304708.00,86974153.00,19.20,989.00,0.27,0.39,0.64,0.35,0.64,0.32,0.69,0.30,0.60,0.38,0.78,0.22,0.63,0.15,0.46,0.38,0.39,0.31,0.51,0.49,0.37,0.49,0.53,0.34,0.57,0.28,0.64,0.22,0.65,0.21,0.48,0.52
